NCAA_Link,Year,School,Conf,Class,Pos,G,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/aaron-walker-2.html,2000,Florida,SEC,SO,TE,12.0,12.0,148.0,12.3,3.0,,,,,12.0,148.0,12.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aaron-walker-2.html,2001,Florida,SEC,JR,TE,11.0,16.0,179.0,11.2,2.0,,,,,16.0,179.0,11.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aaron-walker-2.html,*2002,Florida,SEC,SR,TE,13.0,27.0,376.0,13.9,4.0,,,,,27.0,376.0,13.9,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aaron-walker-2.html,Career,Florida,,,,,56.0,716.0,12.8,9.0,,,,,56.0,716.0,12.8,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/seneca-wallace-1.html,2001,Iowa State,Big 12,JR,QB,11.0,,,,,114.0,475.0,4.2,7.0,114.0,475.0,4.2,7.0,,,,,,,,,,,,,,,,,,,,,,,167.0,269.0,62.1,2044.0,7.6,6.9,11.0,9.0,132.7,,,,,,,,,,
https://www.sports-reference.com/cfb/players/seneca-wallace-1.html,*2002,Iowa State,Big 12,SR,QB,14.0,1.0,1.0,1.0,0.0,123.0,437.0,3.6,8.0,124.0,438.0,3.5,8.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,244.0,443.0,55.1,3245.0,7.3,6.2,15.0,18.0,119.7,,,,,,,,,,
https://www.sports-reference.com/cfb/players/seneca-wallace-1.html,Career,Iowa State,,,,,1.0,1.0,1.0,0.0,237.0,912.0,3.8,15.0,238.0,913.0,3.8,15.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,411.0,712.0,57.7,5289.0,7.4,6.5,26.0,27.0,124.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-walls-1.html,1999,Tennessee,SEC,,K,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,36.0,97.2,8.0,11.0,72.7,59.0
https://www.sports-reference.com/cfb/players/alex-walls-1.html,2000,Tennessee,SEC,SO,K,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,39.0,100.0,18.0,20.0,90.0,93.0
https://www.sports-reference.com/cfb/players/alex-walls-1.html,2001,Tennessee,SEC,JR,K,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,39.0,100.0,15.0,20.0,75.0,84.0
https://www.sports-reference.com/cfb/players/alex-walls-1.html,*2002,Tennessee,SEC,SR,K,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,23.0,87.0,12.0,17.0,70.6,56.0
https://www.sports-reference.com/cfb/players/alex-walls-1.html,Career,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,137.0,97.1,53.0,68.0,77.9,292.0
https://www.sports-reference.com/cfb/players/matt-walters-1.html,2001,Miami (FL),Big East,JR,DL,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-walters-1.html,Career,Miami (FL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shane-walton-1.html,2000,Notre Dame,Ind,JR,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,60.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shane-walton-1.html,2001,Notre Dame,Ind,SR,DB,11.0,,,,,,,,,,,,,,,,,1.0,10.0,10.0,0.0,,,,,,2.0,37.0,18.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shane-walton-1.html,*2002,Notre Dame,Ind,SR,DB,13.0,,,,,,,,,,,,,,,,,9.0,85.0,9.4,0.0,,,,,,7.0,84.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shane-walton-1.html,Career,Notre Dame,,,,,,,,,,,,,,,,,,,,,10.0,95.0,9.5,0.0,,,,,,11.0,181.0,16.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-ware-1.html,1999,Washington,Pac-10,,TE,8.0,1.0,22.0,22.0,0.0,,,,,1.0,22.0,22.0,0.0,1.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-ware-1.html,2001,Washington,Pac-10,JR,TE,10.0,7.0,102.0,14.6,0.0,,,,,7.0,102.0,14.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-ware-1.html,*2002,Washington,Pac-10,SR,TE,13.0,42.0,463.0,11.0,5.0,,,,,42.0,463.0,11.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-ware-1.html,Career,Washington,,,,,50.0,587.0,11.7,5.0,,,,,50.0,587.0,11.7,5.0,1.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kelley-washington-1.html,2001,Tennessee,SEC,FR,WR,12.0,64.0,1010.0,15.8,5.0,,,,,64.0,1010.0,15.8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kelley-washington-1.html,*2002,Tennessee,SEC,SO,WR,4.0,23.0,443.0,19.3,1.0,1.0,10.0,10.0,0.0,24.0,453.0,18.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kelley-washington-1.html,Career,Tennessee,,,,,87.0,1453.0,16.7,6.0,1.0,10.0,10.0,0.0,88.0,1463.0,16.6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dennis-weathersby-1.html,*2000,Oregon State,Pac-10,SO,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dennis-weathersby-1.html,2001,Oregon State,Pac-10,JR,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,76.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dennis-weathersby-1.html,*2002,Oregon State,Pac-10,SR,DB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dennis-weathersby-1.html,Career,Oregon State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,76.0,15.2,0.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dewayne-white-1.html,2000,Louisville,CUSA,,DL,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35.0,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dewayne-white-1.html,2001,Louisville,CUSA,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dewayne-white-1.html,*2002,Louisville,CUSA,JR,DL,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,55.0,55.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dewayne-white-1.html,Career,Louisville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,90.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keyon-whiteside-1.html,*2002,Tennessee,SEC,SR,LB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,26.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keyon-whiteside-1.html,Career,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,26.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-wilhelm-1.html,*2000,Ohio State,Big Ten,SO,LB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,25.0,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-wilhelm-1.html,*2002,Ohio State,Big Ten,SR,LB,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-wilhelm-1.html,Career,Ohio State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,25.0,8.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andrew-williams-1.html,2001,Miami (FL),Big East,JR,DL,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andrew-williams-1.html,*2002,Miami (FL),Big East,SR,DL,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,56.0,1.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andrew-williams-1.html,Career,Miami (FL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,61.0,1.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/domanick-davis-1.html,1999,LSU,SEC,,RB,11.0,13.0,94.0,7.2,0.0,64.0,274.0,4.3,3.0,77.0,368.0,4.8,3.0,25.0,618.0,24.7,0.0,12.0,66.0,5.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/domanick-davis-1.html,2000,LSU,SEC,SO,RB,11.0,9.0,120.0,13.3,0.0,123.0,445.0,3.6,5.0,132.0,565.0,4.3,5.0,24.0,572.0,23.8,0.0,27.0,298.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/domanick-davis-1.html,2001,LSU,SEC,JR,RB,12.0,3.0,49.0,16.3,1.0,75.0,406.0,5.4,5.0,78.0,455.0,5.8,6.0,22.0,418.0,19.0,0.0,19.0,263.0,13.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/domanick-davis-1.html,*2002,LSU,SEC,SR,RB,13.0,16.0,130.0,8.1,0.0,193.0,931.0,4.8,7.0,209.0,1061.0,5.1,7.0,24.0,560.0,23.3,0.0,36.0,499.0,13.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/domanick-davis-1.html,Career,LSU,,,,,41.0,393.0,9.6,1.0,455.0,2056.0,4.5,20.0,496.0,2449.0,4.9,21.0,95.0,2168.0,22.8,0.0,94.0,1126.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eugene-wilson-1.html,*1999,Illinois,Big Ten,,DB,10.0,,,,,,,,,,,,,,,,,31.0,304.0,9.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eugene-wilson-1.html,2000,Illinois,Big Ten,SO,DB,11.0,,,,,,,,,,,,,2.0,30.0,15.0,0.0,14.0,72.0,5.1,0.0,,,,,,4.0,22.0,5.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eugene-wilson-1.html,2001,Illinois,Big Ten,JR,DB,11.0,,,,,,,,,,,,,9.0,177.0,19.7,0.0,24.0,241.0,10.0,0.0,,,,,,6.0,29.0,4.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eugene-wilson-1.html,2002,Illinois,Big Ten,SR,DB,12.0,,,,,,,,,,,,,4.0,73.0,18.3,0.0,23.0,270.0,11.7,1.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eugene-wilson-1.html,Career,Illinois,,,,,,,,,,,,,,,,,15.0,280.0,18.7,0.0,92.0,887.0,9.6,2.0,,,,,,11.0,51.0,4.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-witten-1.html,2000,Tennessee,SEC,FR,TE,11.0,1.0,11.0,11.0,0.0,,,,,1.0,11.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-witten-1.html,2001,Tennessee,SEC,SO,TE,12.0,28.0,293.0,10.5,2.0,,,,,28.0,293.0,10.5,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-witten-1.html,*2002,Tennessee,SEC,JR,TE,13.0,39.0,493.0,12.6,5.0,,,,,39.0,493.0,12.6,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-witten-1.html,Career,Tennessee,,,,,68.0,797.0,11.7,7.0,,,,,68.0,797.0,11.7,7.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-woolfolk-1.html,1999,Oklahoma,Big 12,,WR,8.0,11.0,129.0,11.7,1.0,,,,,11.0,129.0,11.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-woolfolk-1.html,*2000,Oklahoma,Big 12,SO,WR,13.0,42.0,614.0,14.6,5.0,1.0,11.0,11.0,0.0,43.0,625.0,14.5,5.0,1.0,3.0,3.0,0.0,0.0,9.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-woolfolk-1.html,2001,Oklahoma,Big 12,JR,WR,9.0,6.0,134.0,22.3,0.0,,,,,6.0,134.0,22.3,0.0,,,,,,,,,,,,,,1.0,39.0,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-woolfolk-1.html,*2002,Oklahoma,Big 12,SR,DB,13.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-woolfolk-1.html,Career,Oklahoma,,,,,59.0,877.0,14.9,6.0,1.0,11.0,11.0,0.0,60.0,888.0,14.8,6.0,1.0,3.0,3.0,0.0,0.0,9.0,,0.0,,,,,,3.0,39.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/george-wrighster-1.html,*2001,Oregon,Pac-10,SO,TE,12.0,12.0,126.0,10.5,1.0,,,,,12.0,126.0,10.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/george-wrighster-1.html,*2002,Oregon,Pac-10,JR,TE,13.0,41.0,568.0,13.9,6.0,1.0,1.0,1.0,1.0,42.0,569.0,13.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/george-wrighster-1.html,Career,Oregon,,,,,53.0,694.0,13.1,7.0,1.0,1.0,1.0,1.0,54.0,695.0,12.9,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-wright-1.html,2000,Michigan State,Big Ten,SO,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-wright-1.html,*2001,Michigan State,Big Ten,JR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-wright-1.html,2002,Michigan State,Big Ten,SR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,91.0,22.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-wright-1.html,Career,Michigan State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,104.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/walter-young-1.html,*1999,Illinois,Big Ten,,WR,12.0,14.0,267.0,19.1,1.0,2.0,-12.0,-6.0,0.0,16.0,255.0,15.9,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/walter-young-1.html,2000,Illinois,Big Ten,SO,WR,11.0,27.0,403.0,14.9,0.0,,,,,27.0,403.0,14.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/walter-young-1.html,2001,Illinois,Big Ten,JR,WR,11.0,44.0,712.0,16.2,6.0,,,,,44.0,712.0,16.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/walter-young-1.html,2002,Illinois,Big Ten,SR,WR,12.0,56.0,822.0,14.7,6.0,,,,,56.0,822.0,14.7,6.0,1.0,20.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/walter-young-1.html,Career,Illinois,,,,,141.0,2204.0,15.6,13.0,2.0,-12.0,-6.0,0.0,143.0,2192.0,15.3,13.0,1.0,20.0,20.0,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/doug-zeigler-1.html,*1999,Ole Miss,SEC,,TE,11.0,4.0,83.0,20.8,0.0,,,,,4.0,83.0,20.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/doug-zeigler-1.html,2000,Ole Miss,SEC,SO,TE,10.0,15.0,173.0,11.5,1.0,,,,,15.0,173.0,11.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/doug-zeigler-1.html,2001,Ole Miss,SEC,JR,TE,9.0,21.0,281.0,13.4,4.0,,,,,21.0,281.0,13.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/doug-zeigler-1.html,*2002,Ole Miss,SEC,SR,TE,4.0,8.0,75.0,9.4,0.0,,,,,8.0,75.0,9.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/doug-zeigler-1.html,Career,Ole Miss,,,,,48.0,612.0,12.8,5.0,,,,,48.0,612.0,12.8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
