NCAA_Link,Year,School,Conf,Class,Pos,G,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/jamal-adams-1.html,*2016,LSU,SEC,JR,S,12.0,,,,,,,,,,,,,,,,,,,,,42.0,34.0,76.0,7.5,1.0,1.0,0.0,0.0,0.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamal-adams-1.html,Career,LSU,,,,,,,,,,,,,,,,,,,,,,,,,128.0,81.0,209.0,18.0,2.0,5.0,30.0,6.0,0.0,14.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quincy-adeboyejo-1.html,*2013,Ole Miss,SEC,FR,WR,5.0,7.0,81.0,11.6,1.0,0.0,0.0,,0.0,7.0,81.0,11.6,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quincy-adeboyejo-1.html,*2014,Ole Miss,SEC,SO,WR,9.0,26.0,313.0,12.0,2.0,1.0,-1.0,-1.0,0.0,27.0,312.0,11.6,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quincy-adeboyejo-1.html,*2015,Ole Miss,SEC,JR,WR,12.0,38.0,604.0,15.9,7.0,0.0,0.0,,0.0,38.0,604.0,15.9,7.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quincy-adeboyejo-1.html,2016,Ole Miss,SEC,SR,WR,12.0,35.0,456.0,13.0,1.0,0.0,0.0,,0.0,35.0,456.0,13.0,1.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quincy-adeboyejo-1.html,Career,Ole Miss,,,,,106.0,1454.0,13.7,11.0,1.0,-1.0,-1.0,0.0,107.0,1453.0,13.6,11.0,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-allen-1.html,*2013,Alabama,SEC,,LB,7.0,,,,,,,,,,,,,,,,,,,,,10.0,5.0,15.0,3.0,0.5,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-allen-1.html,*2014,Alabama,SEC,SO,DL,14.0,,,,,,,,,,,,,,,,,,,,,16.0,16.0,32.0,11.0,5.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-allen-1.html,*2015,Alabama,SEC,JR,DL,14.0,,,,,,,,,,,,,,,,,,,,,19.0,17.0,36.0,14.5,12.0,0.0,0.0,,0.0,3.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-allen-1.html,*2016,Alabama,SEC,SR,DL,15.0,,,,,,,,,,,,,,,,,,,,,33.0,36.0,69.0,16.0,10.5,0.0,75.0,,1.0,2.0,3.0,30.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-allen-1.html,Career,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,78.0,74.0,152.0,44.5,28.0,0.0,75.0,,1.0,6.0,3.0,30.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-allen-6.html,*2014,Utah,Pac-12,SO,WR,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-allen-6.html,*2015,Utah,Pac-12,JR,DB,12.0,,,,,,,,,,,,,,,,,,,,,16.0,10.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-allen-6.html,*2016,Utah,Pac-12,SR,DB,13.0,,,,,,,,,,,,,,,,,,,,,27.0,8.0,35.0,4.5,1.0,4.0,0.0,0.0,0.0,6.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-allen-6.html,Career,Utah,,,,,,,,,,,,,,,,,,,,,,,,,44.0,18.0,62.0,4.5,1.0,5.0,0.0,0.0,0.0,9.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-anderson-1.html,*2013,Alabama,SEC,FR,LB,3.0,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,1.5,1.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-anderson-1.html,*2014,Alabama,SEC,SO,LB,13.0,,,,,,,,,,,,,,,,,,,,,12.0,13.0,25.0,8.0,3.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-anderson-1.html,*2015,Alabama,SEC,JR,LB,13.0,,,,,,,,,,,,,,,,,,,,,21.0,16.0,37.0,11.5,6.0,0.0,0.0,,0.0,0.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-anderson-1.html,*2016,Alabama,SEC,SR,LB,15.0,,,,,,,,,,,,,,,,,,,,,31.0,30.0,61.0,18.5,8.5,1.0,26.0,26.0,1.0,3.0,3.0,,,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-anderson-1.html,Career,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,68.0,60.0,128.0,39.5,19.0,1.0,26.0,26.0,1.0,3.0,6.0,,,6.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-anzalone-1.html,2013,Florida,SEC,FR,LB,2.0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-anzalone-1.html,*2014,Florida,SEC,SO,LB,6.0,,,,,,,,,,,,,,,,,,,,,6.0,8.0,14.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-anzalone-1.html,*2015,Florida,SEC,JR,LB,2.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-anzalone-1.html,*2016,Florida,SEC,JR,LB,8.0,,,,,,,,,,,,,,,,,,,,,22.0,31.0,53.0,4.0,3.0,0.0,0.0,,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-anzalone-1.html,Career,Florida,,,,,,,,,,,,,,,,,,,,,,,,,33.0,42.0,75.0,5.0,3.0,0.0,0.0,,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/isaac-asiata-1.html,*2015,Utah,Pac-12,JR,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/isaac-asiata-1.html,*2016,Utah,Pac-12,SR,OL,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/isaac-asiata-1.html,Career,Utah,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chidobe-awuzie-1.html,2013,Colorado,Pac-12,FR,DB,12.0,,,,,,,,,,,,,,,,,,,,,35.0,18.0,53.0,5.0,1.0,0.0,0.0,,0.0,3.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chidobe-awuzie-1.html,2014,Colorado,Pac-12,SO,DB,9.0,,,,,,,,,,,,,,,,,,,,,54.0,8.0,62.0,2.0,0.0,0.0,0.0,,0.0,4.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chidobe-awuzie-1.html,2015,Colorado,Pac-12,JR,DB,13.0,,,,,,,,,,,,,,,,,,,,,70.0,15.0,85.0,12.0,4.0,2.0,26.0,13.0,0.0,7.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chidobe-awuzie-1.html,*2016,Colorado,Pac-12,SR,DB,14.0,,,,,,,,,,,,,,,,,,,,,53.0,12.0,65.0,6.0,4.0,1.0,14.0,14.0,0.0,11.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chidobe-awuzie-1.html,Career,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,212.0,53.0,265.0,25.0,9.0,3.0,40.0,13.3,0.0,25.0,3.0,,,6.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/toby-baker-1.html,*2014,Arkansas,SEC,SO,P,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,1.0,36.0,36.0,0.0,0.0,,0.0,0.0,,0.0
https://www.sports-reference.com/cfb/players/toby-baker-1.html,*2015,Arkansas,SEC,JR,P,13.0,0.0,0.0,,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,43.0,1772.0,41.2,0.0,0.0,,0.0,0.0,,0.0
https://www.sports-reference.com/cfb/players/toby-baker-1.html,*2016,Arkansas,SEC,SR,P,11.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,57.0,2532.0,44.4,0.0,0.0,,0.0,0.0,,0.0
https://www.sports-reference.com/cfb/players/toby-baker-1.html,Career,Arkansas,,,,,0.0,0.0,,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,101.0,4340.0,43.0,0.0,0.0,,0.0,0.0,,0.0
https://www.sports-reference.com/cfb/players/budda-baker-1.html,*2014,Washington,Pac-12,FR,DB,14.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,58.0,22.0,80.0,2.0,1.0,1.0,44.0,44.0,0.0,6.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/budda-baker-1.html,*2015,Washington,Pac-12,SO,DB,11.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,40.0,40.0,0.0,0.0,0.0,,0.0,32.0,17.0,49.0,1.5,0.0,2.0,0.0,0.0,0.0,7.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/budda-baker-1.html,*2016,Washington,Pac-12,JR,DB,14.0,0.0,0.0,,0.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,48.0,22.0,70.0,9.5,3.0,2.0,18.0,9.0,0.0,5.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/budda-baker-1.html,Career,Washington,,,,,0.0,0.0,,0.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,40.0,40.0,0.0,0.0,0.0,,0.0,138.0,61.0,199.0,13.0,4.0,5.0,62.0,12.4,0.0,18.0,0.0,,,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-banner-1.html,*2014,USC,Pac-12,SO,T,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-banner-1.html,*2015,USC,Pac-12,JR,T,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-banner-1.html,*2016,USC,Pac-12,SR,T,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-banner-1.html,Career,USC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-barnett-2.html,*2014,Tennessee,SEC,FR,DE,13.0,,,,,,,,,,,,,,,,,,,,,47.0,26.0,73.0,20.5,9.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-barnett-2.html,*2015,Tennessee,SEC,SO,DE,13.0,,,,,,,,,,,,,,,,,,,,,44.0,25.0,69.0,12.5,10.0,0.0,0.0,,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-barnett-2.html,*2016,Tennessee,SEC,JR,DE,13.0,,,,,,,,,,,,,,,,,,,,,40.0,16.0,56.0,19.0,13.0,1.0,7.0,7.0,0.0,5.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-barnett-2.html,Career,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,131.0,67.0,198.0,52.0,32.0,1.0,7.0,7.0,0.0,6.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tarell-basham-1.html,*2013,Ohio,MAC,FR,DL,13.0,,,,,,,,,,,,,,,,,,,,,15.0,16.0,31.0,8.5,7.5,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tarell-basham-1.html,2014,Ohio,MAC,SO,DL,12.0,,,,,,,,,,,,,,,,,,,,,10.0,23.0,33.0,5.5,4.5,0.0,0.0,,0.0,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tarell-basham-1.html,*2015,Ohio,MAC,JR,DL,11.0,,,,,,,,,,,,,,,,,,,,,22.0,17.0,39.0,10.0,6.0,0.0,0.0,,0.0,1.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tarell-basham-1.html,*2016,Ohio,MAC,SR,DL,14.0,,,,,,,,,,,,,,,,,,,,,28.0,21.0,49.0,14.5,9.0,0.0,0.0,,0.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tarell-basham-1.html,Career,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,75.0,77.0,152.0,38.5,27.0,0.0,0.0,,0.0,5.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cj-beathard-1.html,*2013,Iowa,Big Ten,FR,QB,5.0,0.0,0.0,,0.0,13.0,49.0,3.8,2.0,13.0,49.0,3.8,2.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,9.0,27.0,33.3,179.0,6.6,4.0,1.0,2.0,86.4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
https://www.sports-reference.com/cfb/players/cj-beathard-1.html,*2014,Iowa,Big Ten,SO,QB,8.0,0.0,0.0,,0.0,28.0,156.0,5.6,0.0,28.0,156.0,5.6,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,52.0,92.0,56.5,645.0,7.0,7.1,5.0,2.0,129.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
https://www.sports-reference.com/cfb/players/cj-beathard-1.html,*2015,Iowa,Big Ten,JR,QB,14.0,0.0,0.0,,0.0,100.0,237.0,2.4,6.0,100.0,237.0,2.4,6.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,223.0,362.0,61.6,2809.0,7.8,8.1,17.0,5.0,139.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
https://www.sports-reference.com/cfb/players/cj-beathard-1.html,*2016,Iowa,Big Ten,SR,QB,13.0,0.0,0.0,,0.0,83.0,-13.0,-0.2,2.0,83.0,-13.0,-0.2,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,170.0,301.0,56.5,1929.0,6.4,6.0,17.0,10.0,122.3,2.0,70.0,35.0,0.0,0.0,,0.0,0.0,,0.0
https://www.sports-reference.com/cfb/players/cj-beathard-1.html,Career,Iowa,,,,,0.0,0.0,,0.0,224.0,429.0,1.9,10.0,224.0,429.0,1.9,10.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,454.0,782.0,58.1,5562.0,7.1,7.0,40.0,19.0,129.8,2.0,70.0,35.0,0.0,0.0,,0.0,0.0,,0.0
https://www.sports-reference.com/cfb/players/kendell-beckwith-1.html,*2013,LSU,SEC,FR,LB,9.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,5.0,6.0,11.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kendell-beckwith-1.html,*2014,LSU,SEC,SO,LB,13.0,0.0,0.0,,0.0,1.0,5.0,5.0,0.0,1.0,5.0,5.0,0.0,,,,,,,,,36.0,41.0,77.0,7.5,2.0,1.0,29.0,29.0,1.0,3.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kendell-beckwith-1.html,*2015,LSU,SEC,JR,LB,12.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,50.0,34.0,84.0,10.0,3.5,0.0,0.0,,0.0,1.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kendell-beckwith-1.html,*2016,LSU,SEC,SR,LB,10.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,33.0,58.0,91.0,6.0,1.0,0.0,0.0,,0.0,4.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kendell-beckwith-1.html,Career,LSU,,,,,0.0,0.0,,0.0,1.0,5.0,5.0,0.0,1.0,5.0,5.0,0.0,,,,,,,,,124.0,139.0,263.0,24.5,7.5,1.0,29.0,29.0,1.0,8.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/vince-biegel-1.html,*2013,Wisconsin,Big Ten,SO,LB,8.0,,,,,,,,,,,,,,,,,,,,,13.0,3.0,16.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/vince-biegel-1.html,*2014,Wisconsin,Big Ten,SO,LB,8.0,,,,,,,,,,,,,,,,,,,,,24.0,9.0,33.0,12.0,5.5,0.0,0.0,,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/vince-biegel-1.html,*2015,Wisconsin,Big Ten,JR,LB,8.0,,,,,,,,,,,,,,,,,,,,,22.0,16.0,38.0,9.5,4.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
