NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Punts,Punt_Yds,Punt_Avg
https://www.sports-reference.com/cfb/players/sam-acho-1.html,*2007,Texas,Big 12,FR,DL,10.0,3.0,3.0,6.0,1.0,1.0,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sam-acho-1.html,*2008,Texas,Big 12,SO,DL,13.0,9.0,5.0,14.0,3.0,3.0,,,,,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sam-acho-1.html,*2009,Texas,Big 12,JR,DL,14.0,42.0,17.0,59.0,13.0,9.0,,,,,3.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sam-acho-1.html,2010,Texas,Big 12,SR,DL,12.0,39.0,19.0,58.0,15.5,8.0,,,,,1.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sam-acho-1.html,Career,Texas,,,,,93.0,44.0,137.0,32.5,21.0,,,,,8.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darvin-adams-1.html,2008,Auburn,SEC,FR,WR,10.0,2.0,2.0,4.0,0.0,0.0,,,,,,,,,,3.0,18.0,6.0,0.0,,,,,3.0,18.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darvin-adams-1.html,*2009,Auburn,SEC,SO,WR,13.0,5.0,1.0,6.0,0.0,0.0,,,,,,,,,,60.0,997.0,16.6,10.0,,,,,60.0,997.0,16.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darvin-adams-1.html,*2010,Auburn,SEC,JR,WR,14.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,52.0,963.0,18.5,7.0,,,,,52.0,963.0,18.5,7.0,2.0,21.0,10.5,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darvin-adams-1.html,Career,Auburn,,,,,9.0,3.0,12.0,0.0,0.0,,,,,,,,,,115.0,1978.0,17.2,17.0,,,,,115.0,1978.0,17.2,17.0,2.0,21.0,10.5,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-aiken-1.html,*2007,Virginia,ACC,FR,OL,12.0,3.0,2.0,5.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-aiken-1.html,2008,Virginia,ACC,SO,OL,12.0,0.0,3.0,3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-aiken-1.html,2010,Virginia,ACC,SR,OL,12.0,2.0,2.0,4.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-aiken-1.html,Career,Virginia,,,,,5.0,7.0,12.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ladi-ajiboye-1.html,2007,South Carolina,SEC,FR,DL,12.0,27.0,12.0,39.0,3.5,3.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ladi-ajiboye-1.html,*2008,South Carolina,SEC,SO,DL,13.0,17.0,5.0,22.0,1.5,1.5,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ladi-ajiboye-1.html,*2009,South Carolina,SEC,JR,DL,10.0,33.0,12.0,45.0,4.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ladi-ajiboye-1.html,*2010,South Carolina,SEC,SR,DL,14.0,16.0,25.0,41.0,5.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ladi-ajiboye-1.html,Career,South Carolina,,,,,93.0,54.0,147.0,14.0,6.5,,,,,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/pierre-allen-1.html,2007,Nebraska,Big 12,FR,DL,11.0,7.0,9.0,16.0,2.5,0.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/pierre-allen-1.html,*2008,Nebraska,Big 12,SO,DL,13.0,21.0,31.0,52.0,8.5,5.0,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/pierre-allen-1.html,*2009,Nebraska,Big 12,JR,DL,14.0,18.0,32.0,50.0,8.5,5.0,,,,,5.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/pierre-allen-1.html,*2010,Nebraska,Big 12,SR,DL,14.0,25.0,39.0,64.0,7.5,3.0,,,,,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/pierre-allen-1.html,Career,Nebraska,,,,,71.0,111.0,182.0,27.0,13.0,,,,,9.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/armando-allen-1.html,2007,Notre Dame,Ind,FR,RB,12.0,,,,,,,,,,,,,,,24.0,124.0,5.2,1.0,86.0,348.0,4.0,0.0,110.0,472.0,4.3,1.0,,,,,33.0,704.0,21.3,0.0,1.0,1.0,100.0,10.0,10.0,10.0,0.0,0.0,184.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/armando-allen-1.html,*2008,Notre Dame,Ind,SO,RB,13.0,,,,,,,,,,,,,,,50.0,355.0,7.1,2.0,134.0,585.0,4.4,3.0,184.0,940.0,5.1,5.0,7.0,66.0,9.4,0.0,21.0,543.0,25.9,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/armando-allen-1.html,2009,Notre Dame,Ind,JR,RB,9.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,28.0,216.0,7.7,0.0,142.0,697.0,4.9,3.0,170.0,913.0,5.4,3.0,,,,,,,,,1.0,1.0,100.0,5.0,5.0,25.0,1.0,0.0,472.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/armando-allen-1.html,*2010,Notre Dame,Ind,SR,RB,8.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,17.0,138.0,8.1,0.0,107.0,514.0,4.8,2.0,124.0,652.0,5.3,2.0,2.0,47.0,23.5,0.0,,,,,1.0,1.0,100.0,3.0,3.0,3.0,0.0,0.0,125.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/armando-allen-1.html,Career,Notre Dame,,,,,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,119.0,833.0,7.0,3.0,469.0,2144.0,4.6,8.0,588.0,2977.0,5.1,11.0,9.0,113.0,12.6,0.0,54.0,1247.0,23.1,1.0,3.0,3.0,100.0,18.0,6.0,12.7,1.0,0.0,260.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-allen-1.html,*2006,Louisville,Big East,FR,RB,13.0,3.0,4.0,7.0,0.0,0.0,,,,,,,,,,4.0,48.0,12.0,1.0,96.0,406.0,4.2,13.0,100.0,454.0,4.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-allen-1.html,2007,Louisville,Big East,SO,RB,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,21.0,153.0,7.3,2.0,146.0,696.0,4.8,7.0,167.0,849.0,5.1,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-allen-1.html,*2009,Georgia Tech,ACC,JR,RB,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,112.0,22.4,1.0,64.0,618.0,9.7,6.0,69.0,730.0,10.6,7.0,0.0,0.0,,0.0,2.0,29.0,14.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-allen-1.html,*2010,Georgia Tech,ACC,SR,RB,13.0,,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,3.0,88.0,29.3,1.0,240.0,1316.0,5.5,7.0,243.0,1404.0,5.8,8.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-allen-1.html,Career,Overall,,,,,5.0,4.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.0,401.0,12.2,5.0,546.0,3036.0,5.6,33.0,579.0,3437.0,5.9,38.0,0.0,0.0,,0.0,2.0,29.0,14.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-allen-1.html,,Louisville,,,,,4.0,4.0,8.0,0.0,0.0,,,,,,,,,,25.0,201.0,8.0,3.0,242.0,1102.0,4.6,20.0,267.0,1303.0,4.9,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-allen-1.html,,Georgia Tech,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,200.0,25.0,2.0,304.0,1934.0,6.4,13.0,312.0,2134.0,6.8,15.0,0.0,0.0,,0.0,2.0,29.0,14.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/prince-amukamara-1.html,2007,Nebraska,Big 12,FR,DB,8.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/prince-amukamara-1.html,*2008,Nebraska,Big 12,SO,DB,13.0,21.0,13.0,34.0,2.0,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/prince-amukamara-1.html,*2009,Nebraska,Big 12,JR,DB,14.0,41.0,23.0,64.0,3.0,2.0,5.0,63.0,12.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/prince-amukamara-1.html,*2010,Nebraska,Big 12,SR,DB,14.0,36.0,23.0,59.0,1.0,1.0,0.0,0.0,,0.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/prince-amukamara-1.html,Career,Nebraska,,,,,100.0,61.0,161.0,6.0,4.0,5.0,63.0,12.6,0.0,15.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-asiata-1.html,*2007,Utah,MWC,JR,RB,1.0,,,,,,,,,,,,,,,,,,,4.0,16.0,4.0,0.0,4.0,16.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-asiata-1.html,*2008,Utah,MWC,JR,RB,13.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,13.0,111.0,8.5,1.0,146.0,707.0,4.8,12.0,159.0,818.0,5.1,13.0,,,,,,,,,2.0,3.0,66.7,36.0,12.0,25.3,2.0,0.0,387.5,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-asiata-1.html,*2009,Utah,MWC,SR,RB,4.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,9.0,88.0,9.8,0.0,74.0,330.0,4.5,4.0,83.0,418.0,5.0,4.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-asiata-1.html,*2010,Utah,MWC,SR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,32.0,195.0,6.1,1.0,155.0,695.0,4.5,8.0,187.0,890.0,4.8,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-asiata-1.html,Career,Utah,,,,,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,54.0,394.0,7.3,2.0,379.0,1748.0,4.6,24.0,433.0,2142.0,4.9,26.0,,,,,,,,,2.0,4.0,50.0,36.0,9.0,19.0,2.0,0.0,290.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marvin-austin-1.html,2007,North Carolina,ACC,FR,DL,12.0,16.0,10.0,26.0,6.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marvin-austin-1.html,*2008,North Carolina,ACC,SO,DL,13.0,21.0,17.0,38.0,1.5,1.0,1.0,23.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marvin-austin-1.html,*2009,North Carolina,ACC,JR,DL,13.0,22.0,20.0,42.0,6.0,4.0,0.0,0.0,,0.0,3.0,1.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marvin-austin-1.html,Career,North Carolina,,,,,59.0,47.0,106.0,13.5,9.0,1.0,23.0,23.0,1.0,3.0,1.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/akeem-ayers-1.html,2008,UCLA,Pac-10,FR,LB,12.0,28.0,12.0,40.0,5.0,4.0,,,,,,,,,,,,,,1.0,7.0,7.0,0.0,1.0,7.0,7.0,0.0,1.0,20.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/akeem-ayers-1.html,*2009,UCLA,Pac-10,SO,LB,13.0,55.0,20.0,75.0,14.5,6.0,4.0,10.0,2.5,2.0,,,9.0,1.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/akeem-ayers-1.html,2010,UCLA,Pac-10,JR,LB,12.0,45.0,23.0,68.0,10.0,4.0,2.0,90.0,45.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/akeem-ayers-1.html,Career,UCLA,,,,,128.0,55.0,183.0,29.5,14.0,6.0,100.0,16.7,2.0,,,9.0,1.0,,,,,,1.0,7.0,7.0,0.0,1.0,7.0,7.0,0.0,1.0,20.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dan-bailey-1.html,*2007,Oklahoma State,Big 12,FR,K,7.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,100.0,2.0,4.0,50.0,26.0,,,
https://www.sports-reference.com/cfb/players/dan-bailey-1.html,*2008,Oklahoma State,Big 12,SO,K,13.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,65.0,100.0,15.0,19.0,78.9,110.0,,,
https://www.sports-reference.com/cfb/players/dan-bailey-1.html,*2009,Oklahoma State,Big 12,JR,K,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,46.0,100.0,13.0,18.0,72.2,85.0,,,
https://www.sports-reference.com/cfb/players/dan-bailey-1.html,*2010,Oklahoma State,Big 12,SR,K,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,70.0,97.1,27.0,31.0,87.1,149.0,5.0,195.0,39.0
https://www.sports-reference.com/cfb/players/dan-bailey-1.html,Career,Oklahoma State,,,,,6.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,201.0,99.0,57.0,72.0,79.2,370.0,5.0,195.0,39.0
https://www.sports-reference.com/cfb/players/allen-bailey-1.html,2007,Miami (FL),ACC,FR,LB,12.0,3.0,1.0,4.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/allen-bailey-1.html,*2008,Miami (FL),ACC,SO,LB,12.0,15.0,9.0,24.0,9.0,5.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/allen-bailey-1.html,*2009,Miami (FL),ACC,JR,DL,13.0,19.0,15.0,34.0,11.0,7.0,,,,,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/allen-bailey-1.html,*2010,Miami (FL),ACC,SR,DL,13.0,21.0,24.0,45.0,11.0,7.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/allen-bailey-1.html,Career,Miami (FL),,,,,58.0,49.0,107.0,31.0,19.0,,,,,3.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-bair-1.html,*2007,Oregon,Pac-10,FR,DL,13.0,5.0,1.0,6.0,1.0,0.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-bair-1.html,*2008,Oregon,Pac-10,SO,DL,13.0,5.0,3.0,8.0,0.0,0.0,,,,,1.0,1.0,24.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-bair-1.html,*2009,Oregon,Pac-10,JR,DL,13.0,21.0,24.0,45.0,8.5,2.0,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-bair-1.html,*2010,Oregon,Pac-10,SR,DL,13.0,25.0,22.0,47.0,16.0,3.0,,,,,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-bair-1.html,Career,Oregon,,,,,56.0,50.0,106.0,25.5,5.0,,,,,12.0,1.0,24.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jon-baldwin-1.html,*2008,Pitt,Big East,,WR,13.0,,,,,,,,,,,,,,,18.0,404.0,22.4,3.0,1.0,4.0,4.0,0.0,19.0,408.0,21.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jon-baldwin-1.html,*2009,Pitt,Big East,,WR,13.0,,,,,,,,,,,,,,,57.0,1111.0,19.5,8.0,1.0,61.0,61.0,0.0,58.0,1172.0,20.2,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jon-baldwin-1.html,*2010,Pitt,Big East,,WR,13.0,,,,,,,,,,,,,,,53.0,822.0,15.5,5.0,3.0,3.0,1.0,0.0,56.0,825.0,14.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jon-baldwin-1.html,Career,Pitt,,,,,,,,,,,,,,,,,,,128.0,2337.0,18.3,16.0,5.0,68.0,13.6,0.0,133.0,2405.0,18.1,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/christian-ballard-1.html,2007,Iowa,Big Ten,FR,DL,10.0,5.0,10.0,15.0,4.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,32.0,16.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/christian-ballard-1.html,*2008,Iowa,Big Ten,SO,DL,13.0,14.0,27.0,41.0,3.5,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/christian-ballard-1.html,*2009,Iowa,Big Ten,JR,DL,13.0,18.0,36.0,54.0,9.0,5.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/christian-ballard-1.html,*2010,Iowa,Big Ten,SR,DL,13.0,23.0,20.0,43.0,5.0,3.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/christian-ballard-1.html,Career,Iowa,,,,,60.0,93.0,153.0,21.5,12.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,0.0,0.0,,0.0,2.0,32.0,16.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joseph-barksdale-1.html,*2008,LSU,SEC,SO,OL,13.0,0.0,1.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joseph-barksdale-1.html,Career,LSU,,,,,0.0,1.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-beal-1.html,*2007,Oklahoma,Big 12,FR,DL,13.0,15.0,6.0,21.0,5.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-beal-1.html,*2008,Oklahoma,Big 12,SO,DL,14.0,36.0,25.0,61.0,15.5,8.5,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-beal-1.html,*2009,Oklahoma,Big 12,JR,DL,13.0,46.0,24.0,70.0,19.0,11.0,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-beal-1.html,*2010,Oklahoma,Big 12,SR,DL,14.0,42.0,30.0,72.0,19.0,8.5,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-beal-1.html,Career,Oklahoma,,,,,139.0,85.0,224.0,58.5,29.0,1.0,4.0,4.0,0.0,11.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nick-bellore-1.html,*2007,Central Michigan,MAC,FR,LB,14.0,45.0,57.0,102.0,7.0,1.0,2.0,41.0,20.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nick-bellore-1.html,*2008,Central Michigan,MAC,SO,LB,13.0,73.0,74.0,147.0,5.5,0.5,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nick-bellore-1.html,*2009,Central Michigan,MAC,JR,LB,14.0,71.0,61.0,132.0,13.0,3.0,2.0,55.0,27.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nick-bellore-1.html,2010,Central Michigan,MAC,SR,LB,11.0,40.0,50.0,90.0,7.0,1.0,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nick-bellore-1.html,Career,Central Michigan,,,,,229.0,242.0,471.0,32.5,5.5,5.0,103.0,20.6,0.0,4.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/damien-berry-1.html,2007,Miami (FL),ACC,FR,DB,12.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/damien-berry-1.html,*2008,Miami (FL),ACC,SO,DB,7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
